"age_group","symptom date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"60-69 years","2022-02-06","161","22","21","171620","6328","369.571428571428","19.1428571428571"
"60-69 years","2022-02-07","328","18","38","171948","6346","334.285714285714","18"
"60-69 years","2022-02-08","259","12","25","172207","6358","300.714285714285","17"
"60-69 years","2022-02-09","238","23","25","172445","6381","267.571428571428","17.1428571428571"
"60-69 years","2022-02-10","231","10","37","172676","6391","248.857142857142","16"
"60-69 years","2022-02-11","160","14","28","172836","6405","226.714285714285","16.1428571428571"
"60-69 years","2022-02-12","130","17","22","172966","6422","215.285714285714","16.5714285714285"
"60-69 years","2022-02-13","88","25","16","173054","6447","204.857142857142","17"
"60-69 years","2022-02-14","162","13","28","173216","6460","181.142857142857","16.2857142857142"
"60-69 years","2022-02-15","136","8","18","173352","6468","163.571428571428","15.7142857142857"
"60-69 years","2022-02-16","152","19","22","173504","6487","151.285714285714","15.1428571428571"
"60-69 years","2022-02-17","131","13","26","173635","6500","137","15.5714285714285"
"60-69 years","2022-02-18","104","12","23","173739","6512","129","15.2857142857142"
"60-69 years","2022-02-19","86","13","15","173825","6525","122.714285714285","14.7142857142857"
"60-69 years","2022-02-20","60","8","17","173885","6533","118.714285714285","12.2857142857142"
"60-69 years","2022-02-21","83","7","16","173968","6540","107.428571428571","11.4285714285714"
"60-69 years","2022-02-22","80","16","15","174048","6556","99.4285714285714","12.5714285714285"
"60-69 years","2022-02-23","71","13","10","174119","6569","87.8571428571428","11.7142857142857"
"60-69 years","2022-02-24","72","7","10","174191","6576","79.4285714285714","10.8571428571428"
"60-69 years","2022-02-25","60","12","6","174251","6588","73.1428571428571","10.8571428571428"
"60-69 years","2022-02-26","34","5","5","174285","6593","65.7142857142857","9.71428571428571"
"60-69 years","2022-02-27","41","7","11","174326","6600","63","9.57142857142857"
"60-69 years","2022-02-28","47","5","11","174373","6605","57.8571428571428","9.28571428571428"
"60-69 years","2022-03-01","62","7","16","174435","6612","55.2857142857142","8"
"60-69 years","2022-03-02","49","8","7","174484","6620","52.1428571428571","7.28571428571428"
"60-69 years","2022-03-03","54","7","10","174538","6627","49.5714285714285","7.28571428571428"
"60-69 years","2022-03-04","42","5","12","174580","6632","47","6.28571428571428"
"60-69 years","2022-03-05","14","3","6","174594","6635","44.1428571428571","6"
"60-69 years","2022-03-06","18","6","8","174612","6641","40.8571428571428","5.85714285714285"
"60-69 years","2022-03-07","43","8","8","174655","6649","40.2857142857142","6.28571428571428"
"60-69 years","2022-03-08","41","4","7","174696","6653","37.2857142857142","5.85714285714285"
"60-69 years","2022-03-09","33","4","6","174729","6657","35","5.28571428571428"
"60-69 years","2022-03-10","36","5","10","174765","6662","32.4285714285714","5"
"60-69 years","2022-03-11","29","11","8","174794","6673","30.5714285714285","5.85714285714285"
"60-69 years","2022-03-12","11","4","3","174805","6677","30.1428571428571","6"
"60-69 years","2022-03-13","15","1","7","174820","6678","29.7142857142857","5.28571428571428"
"60-69 years","2022-03-14","31","4","6","174851","6682","28","4.71428571428571"
"60-69 years","2022-03-15","36","4","10","174887","6686","27.2857142857142","4.71428571428571"
"60-69 years","2022-03-16","20","3","5","174907","6689","25.4285714285714","4.57142857142857"
"60-69 years","2022-03-17","26","3","4","174933","6692","24","4.28571428571428"
"60-69 years","2022-03-18","27","2","3","174960","6694","23.7142857142857","3"
"60-69 years","2022-03-19","22","2","5","174982","6696","25.2857142857142","2.71428571428571"
"60-69 years","2022-03-20","13","5","3","174995","6701","25","3.28571428571428"
"60-69 years","2022-03-21","27","1","6","175022","6702","24.4285714285714","2.85714285714285"
"60-69 years","2022-03-22","28","6","4","175050","6708","23.2857142857142","3.14285714285714"
"60-69 years","2022-03-23","24","4","2","175074","6712","23.8571428571428","3.28571428571428"
"60-69 years","2022-03-24","18","2","2","175092","6714","22.7142857142857","3.14285714285714"
"60-69 years","2022-03-25","29","1","4","175121","6715","23","3"
"60-69 years","2022-03-26","13","2","2","175134","6717","21.7142857142857","3"
"60-69 years","2022-03-27","20","3","1","175154","6720","22.7142857142857","2.71428571428571"
"60-69 years","2022-03-28","24","3","4","175178","6723","22.2857142857142","3"
"60-69 years","2022-03-29","31","2","3","175209","6725","22.7142857142857","2.42857142857142"
"60-69 years","2022-03-30","32","1","6","175241","6726","23.8571428571428","2"
"60-69 years","2022-03-31","41","2","2","175282","6728","27.1428571428571","2"
"60-69 years","2022-04-01","37","1","8","175319","6729","28.2857142857142","2"
"60-69 years","2022-04-02","33","4","3","175352","6733","31.1428571428571","2.28571428571428"
"60-69 years","2022-04-03","21","4","2","175373","6737","31.2857142857142","2.42857142857142"
"60-69 years","2022-04-04","41","0","2","175414","6737","33.7142857142857","2"
"60-69 years","2022-04-05","43","0","5","175457","6737","35.4285714285714","1.71428571428571"
"60-69 years","2022-04-06","38","3","3","175495","6740","36.2857142857142","2"
"60-69 years","2022-04-07","30","0","3","175525","6740","34.7142857142857","1.71428571428571"
"60-69 years","2022-04-08","46","2","4","175571","6742","36","1.85714285714285"
"60-69 years","2022-04-09","27","1","4","175598","6743","35.1428571428571","1.42857142857142"
"60-69 years","2022-04-10","16","3","2","175614","6746","34.4285714285714","1.28571428571428"
"60-69 years","2022-04-11","60","3","4","175674","6749","37.1428571428571","1.71428571428571"
"60-69 years","2022-04-12","49","0","2","175723","6749","38","1.71428571428571"
"60-69 years","2022-04-13","38","3","3","175761","6752","38","1.71428571428571"
"60-69 years","2022-04-14","40","1","1","175801","6753","39.4285714285714","1.85714285714285"
"60-69 years","2022-04-15","54","0","2","175855","6753","40.5714285714285","1.57142857142857"
"60-69 years","2022-04-16","33","0","5","175888","6753","41.4285714285714","1.42857142857142"
"60-69 years","2022-04-17","37","2","2","175925","6755","44.4285714285714","1.28571428571428"
"60-69 years","2022-04-18","58","0","3","175983","6755","44.1428571428571","0.85714285714285"
"60-69 years","2022-04-19","64","4","2","176047","6759","46.2857142857142","1.42857142857142"
"60-69 years","2022-04-20","73","2","5","176120","6761","51.2857142857142","1.28571428571428"
"60-69 years","2022-04-21","57","0","2","176177","6761","53.7142857142857","1.14285714285714"
"60-69 years","2022-04-22","60","0","4","176237","6761","54.5714285714285","1.14285714285714"
"60-69 years","2022-04-23","53","5","0","176290","6766","57.4285714285714","1.85714285714285"
"60-69 years","2022-04-24","45","2","2","176335","6768","58.5714285714285","1.85714285714285"
"60-69 years","2022-04-25","90","1","8","176425","6769","63.1428571428571","2"
"60-69 years","2022-04-26","96","0","4","176521","6769","67.7142857142857","1.42857142857142"
"60-69 years","2022-04-27","74","0","5","176595","6769","67.8571428571428","1.14285714285714"
"60-69 years","2022-04-28","77","2","3","176672","6771","70.7142857142857","1.42857142857142"
"60-69 years","2022-04-29","88","2","0","176760","6773","74.7142857142857","1.71428571428571"
"60-69 years","2022-04-30","70","0","8","176830","6773","77.1428571428571","1"
"60-69 years","2022-05-01","58","0","3","176888","6773","79","0.71428571428571"
"60-69 years","2022-05-02","105","0","4","176993","6773","81.1428571428571","0.57142857142857"
"60-69 years","2022-05-03","109","3","5","177102","6776","83","1"
"60-69 years","2022-05-04","130","1","1","177232","6777","91","1.14285714285714"
"60-69 years","2022-05-05","107","1","7","177339","6778","95.2857142857143","1"
"60-69 years","2022-05-06","116","0","8","177455","6778","99.2857142857143","0.71428571428571"
"60-69 years","2022-05-07","90","1","3","177545","6779","102.142857142857","0.85714285714285"
"60-69 years","2022-05-08","77","0","3","177622","6779","104.857142857142","0.85714285714285"
"60-69 years","2022-05-09","121","2","7","177743","6781","107.142857142857","1.14285714285714"
"60-69 years","2022-05-10","115","1","2","177858","6782","108","0.85714285714285"
"60-69 years","2022-05-11","130","0","2","177988","6782","108","0.71428571428571"
"60-69 years","2022-05-12","138","0","8","178126","6782","112.428571428571","0.57142857142857"
"60-69 years","2022-05-13","139","1","8","178265","6783","115.714285714285","0.71428571428571"
"60-69 years","2022-05-14","104","0","2","178369","6783","117.714285714285","0.57142857142857"
"60-69 years","2022-05-15","109","1","7","178478","6784","122.285714285714","0.71428571428571"
"60-69 years","2022-05-16","189","1","4","178667","6785","132","0.57142857142857"
"60-69 years","2022-05-17","175","1","7","178842","6786","140.571428571428","0.57142857142857"
"60-69 years","2022-05-18","196","0","4","179038","6786","150","0.57142857142857"
"60-69 years","2022-05-19","150","0","4","179188","6786","151.714285714285","0.57142857142857"
"60-69 years","2022-05-20","191","0","4","179379","6786","159.142857142857","0.42857142857142"
"60-69 years","2022-05-21","127","0","4","179506","6786","162.428571428571","0.42857142857142"
"60-69 years","2022-05-22","114","0","6","179620","6786","163.142857142857","0.28571428571428"
"60-69 years","2022-05-23","188","1","9","179808","6787","163","0.28571428571428"
"60-69 years","2022-05-24","208","1","2","180016","6788","167.714285714285","0.28571428571428"
"60-69 years","2022-05-25","192","0","2","180208","6788","167.142857142857","0.28571428571428"
"60-69 years","2022-05-26","208","0","6","180416","6788","175.428571428571","0.28571428571428"
"60-69 years","2022-05-27","203","1","10","180619","6789","177.142857142857","0.42857142857142"
"60-69 years","2022-05-28","137","1","11","180756","6790","178.571428571428","0.57142857142857"
"60-69 years","2022-05-29","134","0","6","180890","6790","181.428571428571","0.57142857142857"
"60-69 years","2022-05-30","142","1","13","181032","6791","174.857142857142","0.57142857142857"
"60-69 years","2022-05-31","332","0","5","181364","6791","192.571428571428","0.42857142857142"
"60-69 years","2022-06-01","288","0","10","181652","6791","206.285714285714","0.42857142857142"
"60-69 years","2022-06-02","230","0","8","181882","6791","209.428571428571","0.42857142857142"
"60-69 years","2022-06-03","252","1","11","182134","6792","216.428571428571","0.42857142857142"
"60-69 years","2022-06-04","173","1","5","182307","6793","221.571428571428","0.42857142857142"
"60-69 years","2022-06-05","153","1","6","182460","6794","224.285714285714","0.57142857142857"
"60-69 years","2022-06-06","291","5","7","182751","6799","245.571428571428","1.14285714285714"
"60-69 years","2022-06-07","225","0","11","182976","6799","230.285714285714","1.14285714285714"
"60-69 years","2022-06-08","236","2","5","183212","6801","222.857142857142","1.42857142857142"
"60-69 years","2022-06-09","213","1","8","183425","6802","220.428571428571","1.57142857142857"
"60-69 years","2022-06-10","218","0","8","183643","6802","215.571428571428","1.42857142857142"
"60-69 years","2022-06-11","162","1","4","183805","6803","214","1.42857142857142"
"60-69 years","2022-06-12","158","0","8","183963","6803","214.714285714285","1.28571428571428"
"60-69 years","2022-06-13","261","2","24","184224","6805","210.428571428571","0.85714285714285"
"60-69 years","2022-06-14","247","1","10","184471","6806","213.571428571428","1"
"60-69 years","2022-06-15","253","1","10","184724","6807","216","0.85714285714285"
"60-69 years","2022-06-16","263","3","10","184987","6810","223.142857142857","1.14285714285714"
"60-69 years","2022-06-17","264","3","12","185251","6813","229.714285714285","1.57142857142857"
"60-69 years","2022-06-18","183","0","11","185434","6813","232.714285714285","1.42857142857142"
"60-69 years","2022-06-19","162","4","6","185596","6817","233.285714285714","2"
"60-69 years","2022-06-20","263","2","16","185859","6819","233.571428571428","2"
"60-69 years","2022-06-21","309","3","14","186168","6822","242.428571428571","2.28571428571428"
"60-69 years","2022-06-22","287","2","13","186455","6824","247.285714285714","2.42857142857142"
"60-69 years","2022-06-23","297","2","17","186752","6826","252.142857142857","2.28571428571428"
"60-69 years","2022-06-24","259","5","8","187011","6831","251.428571428571","2.57142857142857"
"60-69 years","2022-06-25","204","0","8","187215","6831","254.428571428571","2.57142857142857"
"60-69 years","2022-06-26","170","0","13","187385","6831","255.571428571428","2"
"60-69 years","2022-06-27","325","2","5","187710","6833","264.428571428571","2"
"60-69 years","2022-06-28","319","1","10","188029","6834","265.857142857142","1.71428571428571"
"60-69 years","2022-06-29","304","4","15","188333","6838","268.285714285714","2"
"60-69 years","2022-06-30","294","1","12","188627","6839","267.857142857142","1.85714285714285"
"60-69 years","2022-07-01","271","2","12","188898","6841","269.571428571428","1.42857142857142"
"60-69 years","2022-07-02","184","3","9","189082","6844","266.714285714285","1.85714285714285"
"60-69 years","2022-07-03","181","2","13","189263","6846","268.285714285714","2.14285714285714"
"60-69 years","2022-07-04","143","0","23","189406","6846","242.285714285714","1.85714285714285"
"60-69 years","2022-07-05","392","4","19","189798","6850","252.714285714285","2.28571428571428"
"60-69 years","2022-07-06","388","5","12","190186","6855","264.714285714285","2.42857142857142"
"60-69 years","2022-07-07","345","2","15","190531","6857","272","2.57142857142857"
"60-69 years","2022-07-08","382","5","16","190913","6862","287.857142857142","3"
"60-69 years","2022-07-09","231","2","11","191144","6864","294.571428571428","2.85714285714285"
"60-69 years","2022-07-10","260","1","14","191404","6865","305.857142857142","2.71428571428571"
"60-69 years","2022-07-11","399","2","14","191803","6867","342.428571428571","3"
"60-69 years","2022-07-12","403","1","10","192206","6868","344","2.57142857142857"
